,codeCommuneEtablissement,activitePrincipaleEtablissement,categorieEntreprise,codePostalEtablissement,libelleCommuneEtablissement
26860,50429,93.29Z,,50590,REGNEVILLE-SUR-MER
26861,50429,93.29Z,PME,50590,REGNEVILLE-SUR-MER
26862,50429,94.91Z,,50590,REGNEVILLE-SUR-MER
26863,50429,94.99Z,,50590,REGNEVILLE-SUR-MER
26864,50429,95.29Z,PME,50590,REGNEVILLE-SUR-MER
26865,50431,01.11Z,,50570,REMILLY LES MARAIS
26866,50431,01.11Z,,50620,REMILLY LES MARAIS
26867,50431,01.30Z,,50620,REMILLY LES MARAIS
26868,50431,01.41Z,,50570,REMILLY LES MARAIS
26869,50431,01.41Z,,50620,REMILLY LES MARAIS
26870,50431,01.42Z,,50570,REMILLY LES MARAIS
26871,50431,01.42Z,,50620,REMILLY LES MARAIS
26872,50431,01.43Z,,50570,REMILLY LES MARAIS
26873,50431,01.43Z,,50620,REMILLY LES MARAIS
26874,50431,01.45Z,,50570,REMILLY LES MARAIS
26875,50431,01.49Z,,50570,REMILLY LES MARAIS
26876,50431,01.49Z,,50620,REMILLY LES MARAIS
26877,50431,01.62Z,,50570,REMILLY LES MARAIS
26878,50431,01.62Z,PME,50620,REMILLY LES MARAIS
26879,50431,02.10Z,,50570,REMILLY LES MARAIS
26880,50431,08.99Z,PME,50570,REMILLY LES MARAIS
26881,50431,13.96Z,PME,50570,REMILLY LES MARAIS
26882,50431,14.13Z,PME,50570,REMILLY LES MARAIS
26883,50431,17.29Z,PME,50620,REMILLY LES MARAIS
26884,50431,28.30Z,PME,50570,REMILLY LES MARAIS
26885,50431,31.01Z,PME,50570,REMILLY LES MARAIS
26886,50431,33.20A,,50570,REMILLY LES MARAIS
26887,50431,35.11Z,PME,50570,REMILLY LES MARAIS
26888,50431,35.11Z,PME,50620,REMILLY LES MARAIS
26889,50431,43.12A,,50570,REMILLY LES MARAIS
26890,50431,43.21A,PME,50570,REMILLY LES MARAIS
26891,50431,43.22A,PME,50570,REMILLY LES MARAIS
26892,50431,43.31Z,PME,50620,REMILLY LES MARAIS
26893,50431,43.34Z,,50570,REMILLY LES MARAIS
26894,50431,43.34Z,PME,50620,REMILLY LES MARAIS
26895,50431,43.91B,PME,50570,REMILLY LES MARAIS
26896,50431,43.99C,PME,50570,REMILLY LES MARAIS
26897,50431,43.99E,PME,50570,REMILLY LES MARAIS
26898,50431,45.11Z,,50620,REMILLY LES MARAIS
26899,50431,45.20A,PME,50570,REMILLY LES MARAIS
26900,50431,46.11Z,,50570,REMILLY LES MARAIS
26901,50431,46.19B,PME,50570,REMILLY LES MARAIS
26902,50431,46.23Z,PME,50570,REMILLY LES MARAIS
26903,50431,46.46Z,PME,50570,REMILLY LES MARAIS
26904,50431,47.11B,PME,50570,REMILLY LES MARAIS
26905,50431,47.19B,PME,50570,REMILLY LES MARAIS
26906,50431,47.22Z,PME,50570,REMILLY LES MARAIS
26907,50431,47.73Z,PME,50570,REMILLY LES MARAIS
26908,50431,47.78C,PME,50570,REMILLY LES MARAIS
26909,50431,47.81Z,PME,50570,REMILLY LES MARAIS
26910,50431,47.91B,,50570,REMILLY LES MARAIS
26911,50431,47.91B,PME,50570,REMILLY LES MARAIS
26912,50431,47.99A,,50570,REMILLY LES MARAIS
26913,50431,47.99A,PME,50570,REMILLY LES MARAIS
26914,50431,47.99A,PME,50620,REMILLY LES MARAIS
26915,50431,49.41B,PME,50570,REMILLY LES MARAIS
26916,50431,55.20Z,,50570,REMILLY LES MARAIS
26917,50431,56.10A,PME,50570,REMILLY LES MARAIS
26918,50431,56.10C,PME,50570,REMILLY LES MARAIS
26919,50431,56.29B,,50570,REMILLY LES MARAIS
26920,50431,62.01Z,PME,50570,REMILLY LES MARAIS
26921,50431,64.19Z,PME,50570,REMILLY LES MARAIS
26922,50431,64.20Z,PME,50570,REMILLY LES MARAIS
26923,50431,68.20A,,50570,REMILLY LES MARAIS
26924,50431,68.20A,PME,50570,REMILLY LES MARAIS
26925,50431,68.20A,PME,50620,REMILLY LES MARAIS
26926,50431,68.20B,,50570,REMILLY LES MARAIS
26927,50431,68.20B,,50620,REMILLY LES MARAIS
26928,50431,68.20B,PME,50570,REMILLY LES MARAIS
26929,50431,68.20B,PME,50620,REMILLY LES MARAIS
26930,50431,68.32A,,50570,REMILLY LES MARAIS
26931,50431,68.32A,,50620,REMILLY LES MARAIS
26932,50431,70.10Z,PME,50570,REMILLY LES MARAIS
26933,50431,70.22Z,PME,50570,REMILLY LES MARAIS
26934,50431,71.12B,PME,50570,REMILLY LES MARAIS
26935,50431,74.20Z,PME,50570,REMILLY LES MARAIS
26936,50431,74.90A,PME,50570,REMILLY LES MARAIS
26937,50431,74.90B,,50620,REMILLY LES MARAIS
26938,50431,77.31Z,PME,50620,REMILLY LES MARAIS
26939,50431,81.21Z,,50570,REMILLY LES MARAIS
26940,50431,81.21Z,PME,50570,REMILLY LES MARAIS
26941,50431,81.30Z,PME,50620,REMILLY LES MARAIS
26942,50431,82.99Z,PME,50620,REMILLY LES MARAIS
26943,50431,84.11Z,PME,50570,REMILLY LES MARAIS
26944,50431,84.11Z,PME,50620,REMILLY LES MARAIS
26945,50431,85.20Z,PME,50570,REMILLY LES MARAIS
26946,50431,85.51Z,,50570,REMILLY LES MARAIS
26947,50431,86.21Z,,50570,REMILLY LES MARAIS
26948,50431,86.90D,PME,50570,REMILLY LES MARAIS
26949,50431,86.90E,PME,50570,REMILLY LES MARAIS
26950,50431,88.99A,,50570,REMILLY LES MARAIS
26951,50431,90.01Z,,50570,REMILLY LES MARAIS
26952,50431,93.12Z,,50570,REMILLY LES MARAIS
26953,50431,93.19Z,,50570,REMILLY LES MARAIS
26954,50431,93.19Z,PME,50570,REMILLY LES MARAIS
26955,50431,93.29Z,,50570,REMILLY LES MARAIS
26956,50431,94.91Z,,50620,REMILLY LES MARAIS
26957,50431,94.99Z,,50570,REMILLY LES MARAIS
26958,50431,96.02A,PME,50570,REMILLY LES MARAIS
26959,50431,96.09Z,PME,50570,REMILLY LES MARAIS
26960,50431,96.09Z,PME,50620,REMILLY LES MARAIS
26961,50433,01.11Z,,50760,REVILLE
26962,50433,01.13Z,,50760,REVILLE
26963,50433,01.30Z,,50760,REVILLE
26964,50433,01.43Z,,50760,REVILLE
26965,50433,01.61Z,,50760,REVILLE
26966,50433,01.62Z,,50760,REVILLE
26967,50433,03.11Z,,50760,REVILLE
26968,50433,03.21Z,,50760,REVILLE
26969,50433,10.39B,PME,50760,REVILLE
26970,50433,10.71C,PME,50760,REVILLE
26971,50433,14.13Z,PME,50760,REVILLE
26972,50433,18.13Z,PME,50760,REVILLE
26973,50433,42.99Z,,50760,REVILLE
26974,50433,42.99Z,PME,50760,REVILLE
26975,50433,43.12A,PME,50760,REVILLE
26976,50433,43.21A,PME,50760,REVILLE
26977,50433,43.22A,PME,50760,REVILLE
26978,50433,43.34Z,PME,50760,REVILLE
26979,50433,43.99C,PME,50760,REVILLE
26980,50433,45.11Z,,50760,REVILLE
26981,50433,45.20A,PME,50760,REVILLE
26982,50433,45.40Z,PME,50760,REVILLE
26983,50433,46.31Z,PME,50760,REVILLE
26984,50433,46.38B,PME,50760,REVILLE
26985,50433,47.11B,PME,50760,REVILLE
26986,50433,47.21Z,PME,50760,REVILLE
26987,50433,47.22Z,PME,50760,REVILLE
26988,50433,47.76Z,PME,50760,REVILLE
26989,50433,47.79Z,,50760,REVILLE
26990,50433,47.81Z,,50760,REVILLE
26991,50433,47.81Z,PME,50760,REVILLE
26992,50433,47.82Z,PME,50760,REVILLE
26993,50433,47.89Z,,50760,REVILLE
26994,50433,47.89Z,PME,50760,REVILLE
26995,50433,47.99A,PME,50760,REVILLE
26996,50433,50.10Z,,50760,REVILLE
26997,50433,52.10A,GE,50760,REVILLE
26998,50433,55.10Z,PME,50760,REVILLE
26999,50433,55.20Z,,50760,REVILLE
27000,50433,55.20Z,PME,50760,REVILLE
27001,50433,55.30Z,PME,50760,REVILLE
27002,50433,56.10C,,50760,REVILLE
27003,50433,56.30Z,,50760,REVILLE
27004,50433,56.30Z,PME,50760,REVILLE
27005,50433,58.11Z,PME,50760,REVILLE
27006,50433,59.14Z,PME,50760,REVILLE
27007,50433,62.02A,PME,50760,REVILLE
27008,50433,64.20Z,PME,50760,REVILLE
27009,50433,66.12Z,PME,50760,REVILLE
27010,50433,66.19B,,50760,REVILLE
27011,50433,66.30Z,,50760,REVILLE
27012,50433,66.30Z,PME,50760,REVILLE
27013,50433,68.10Z,,50760,REVILLE
27014,50433,68.10Z,PME,50760,REVILLE
27015,50433,68.20A,,50760,REVILLE
27016,50433,68.20A,PME,50760,REVILLE
27017,50433,68.20B,,50760,REVILLE
27018,50433,68.20B,PME,50760,REVILLE
27019,50433,69.10Z,,50760,REVILLE
27020,50433,70.10Z,PME,50760,REVILLE
27021,50433,70.22Z,,50760,REVILLE
27022,50433,70.22Z,PME,50760,REVILLE
27023,50433,71.11Z,PME,50760,REVILLE
27024,50433,74.20Z,PME,50760,REVILLE
27025,50433,78.30Z,PME,50760,REVILLE
27026,50433,79.90Z,,50760,REVILLE
27027,50433,81.10Z,PME,50760,REVILLE
27028,50433,81.30Z,PME,50760,REVILLE
27029,50433,82.19Z,PME,50760,REVILLE
27030,50433,82.30Z,PME,50760,REVILLE
27031,50433,82.99Z,PME,50760,REVILLE
27032,50433,84.11Z,PME,50760,REVILLE
27033,50433,85.10Z,PME,50760,REVILLE
27034,50433,85.20Z,PME,50760,REVILLE
27035,50433,86.21Z,PME,50760,REVILLE
27036,50433,86.90D,PME,50760,REVILLE
27037,50433,86.90E,,50760,REVILLE
27038,50433,86.90F,PME,50760,REVILLE
27039,50433,88.99B,,50760,REVILLE
27040,50433,88.99B,PME,50760,REVILLE
27041,50433,90.01Z,,50760,REVILLE
27042,50433,90.01Z,PME,50760,REVILLE
27043,50433,90.03A,,50760,REVILLE
27044,50433,90.03A,PME,50760,REVILLE
27045,50433,93.12Z,PME,50760,REVILLE
27046,50433,93.29Z,PME,50760,REVILLE
27047,50433,94.91Z,,50760,REVILLE
27048,50433,94.99Z,,50760,REVILLE
27049,50433,94.99Z,PME,50760,REVILLE
27050,50433,95.11Z,PME,50760,REVILLE
27051,50433,96.02A,PME,50760,REVILLE
27052,50433,96.02B,PME,50760,REVILLE
27053,50446,01.11Z,,50680,SAINT ANDRE DE L'EPINE
27054,50446,01.13Z,,50680,SAINT ANDRE DE L'EPINE
27055,50446,01.19Z,,50680,SAINT ANDRE DE L'EPINE
27056,50446,01.41Z,,50680,SAINT ANDRE DE L'EPINE
27057,50446,01.42Z,,50680,SAINT ANDRE DE L'EPINE
27058,50446,01.43Z,,50680,SAINT ANDRE DE L'EPINE
27059,50446,01.45Z,,50680,SAINT ANDRE DE L'EPINE
27060,50446,01.49Z,,50680,SAINT ANDRE DE L'EPINE
27061,50446,01.61Z,,50680,SAINT ANDRE DE L'EPINE
27062,50446,10.32Z,PME,50680,SAINT ANDRE DE L'EPINE
27063,50446,18.12Z,PME,50680,SAINT ANDRE DE L'EPINE
27064,50446,18.13Z,PME,50680,SAINT ANDRE DE L'EPINE
27065,50446,22.22Z,PME,50680,SAINT ANDRE DE L'EPINE
27066,50446,35.11Z,PME,50680,SAINT ANDRE DE L'EPINE
27067,50446,43.12A,,50680,SAINT ANDRE DE L'EPINE
27068,50446,43.12A,PME,50680,SAINT ANDRE DE L'EPINE
27069,50446,43.22B,PME,50680,SAINT ANDRE DE L'EPINE
27070,50446,43.32A,PME,50680,SAINT ANDRE DE L'EPINE
27071,50446,43.34Z,PME,50680,SAINT ANDRE DE L'EPINE
27072,50446,43.39Z,PME,50680,SAINT ANDRE DE L'EPINE
27073,50446,43.91B,PME,50680,SAINT ANDRE DE L'EPINE
27074,50446,45.11Z,ETI,50680,SAINT ANDRE DE L'EPINE
27075,50446,45.11Z,PME,50680,SAINT ANDRE DE L'EPINE
27076,50446,45.20A,PME,50680,SAINT ANDRE DE L'EPINE
27077,50446,46.19B,,50680,SAINT ANDRE DE L'EPINE
27078,50446,46.23Z,PME,50680,SAINT ANDRE DE L'EPINE
27079,50446,47.99A,PME,50680,SAINT ANDRE DE L'EPINE
27080,50446,56.10A,PME,50680,SAINT ANDRE DE L'EPINE
27081,50446,56.10C,PME,50680,SAINT ANDRE DE L'EPINE
27082,50446,56.29B,PME,50680,SAINT ANDRE DE L'EPINE
27083,50446,56.30Z,PME,50680,SAINT ANDRE DE L'EPINE
27084,50446,64.20Z,PME,50680,SAINT ANDRE DE L'EPINE
27085,50446,66.30Z,PME,50680,SAINT ANDRE DE L'EPINE
27086,50446,68.20A,,50680,SAINT ANDRE DE L'EPINE
27087,50446,68.20B,,50680,SAINT ANDRE DE L'EPINE
27088,50446,68.20B,PME,50680,SAINT ANDRE DE L'EPINE
27089,50446,70.10Z,PME,50680,SAINT ANDRE DE L'EPINE
27090,50446,70.22Z,,50680,SAINT ANDRE DE L'EPINE
27091,50446,84.11Z,PME,50680,SAINT ANDRE DE L'EPINE
27092,50446,85.20Z,PME,50680,SAINT ANDRE DE L'EPINE
27093,50446,85.51Z,PME,50680,SAINT ANDRE DE L'EPINE
27094,50446,85.59B,,50680,SAINT ANDRE DE L'EPINE
27095,50446,86.90E,PME,50680,SAINT ANDRE DE L'EPINE
27096,50446,87.90A,PME,50680,SAINT ANDRE DE L'EPINE
27097,50446,90.03A,PME,50680,SAINT ANDRE DE L'EPINE
27098,50446,90.03B,PME,50680,SAINT ANDRE DE L'EPINE
27099,50446,93.12Z,,50680,SAINT ANDRE DE L'EPINE
27100,50446,93.19Z,,50680,SAINT ANDRE DE L'EPINE
27101,50446,93.19Z,PME,50680,SAINT ANDRE DE L'EPINE
27102,50446,93.29Z,,50680,SAINT ANDRE DE L'EPINE
27103,50446,94.99Z,,50680,SAINT ANDRE DE L'EPINE
27104,50453,01.11Z,,50800,SAINTE-CECILE
27105,50453,01.41Z,,50800,SAINTE-CECILE
27106,50453,01.42Z,,50800,SAINTE-CECILE
27107,50453,01.43Z,,50800,SAINTE-CECILE
27108,50453,01.45Z,,50800,SAINTE-CECILE
27109,50453,01.46Z,,50800,SAINTE-CECILE
27110,50453,01.47Z,,50800,SAINTE-CECILE
27111,50453,01.49Z,,50800,SAINTE-CECILE
27112,50453,02.20Z,,50800,SAINTE-CECILE
27113,50453,10.11Z,,50800,SAINTE-CECILE
27114,50453,10.11Z,PME,50800,SAINTE-CECILE
27115,50453,10.51C,GE,50800,SAINTE-CECILE
27116,50453,14.13Z,,50800,SAINTE-CECILE
27117,50453,14.13Z,PME,50800,SAINTE-CECILE
27118,50453,25.11Z,PME,50800,SAINTE-CECILE
27119,50453,25.62B,PME,50800,SAINTE-CECILE
27120,50453,27.51Z,PME,50800,SAINTE-CECILE
27121,50453,31.09A,PME,50800,SAINTE-CECILE
27122,50453,32.13Z,PME,50800,SAINTE-CECILE
27123,50453,33.11Z,PME,50800,SAINTE-CECILE
27124,50453,33.20D,,50800,SAINTE-CECILE
27125,50453,35.11Z,GE,50800,SAINTE-CECILE
27126,50453,37.00Z,PME,50800,SAINTE-CECILE
27127,50453,43.12A,PME,50800,SAINTE-CECILE
27128,50453,43.21A,PME,50800,SAINTE-CECILE
27129,50453,43.29A,PME,50800,SAINTE-CECILE
27130,50453,43.32A,PME,50800,SAINTE-CECILE
27131,50453,43.32B,PME,50800,SAINTE-CECILE
27132,50453,43.33Z,PME,50800,SAINTE-CECILE
27133,50453,43.34Z,PME,50800,SAINTE-CECILE
27134,50453,45.11Z,PME,50800,SAINTE-CECILE
27135,50453,45.20A,PME,50800,SAINTE-CECILE
27136,50453,46.19B,PME,50800,SAINTE-CECILE
27137,50453,46.21Z,ETI,50800,SAINTE-CECILE
27138,50453,46.31Z,PME,50800,SAINTE-CECILE
27139,50453,46.71Z,GE,50800,SAINTE-CECILE
27140,50453,46.77Z,,50800,SAINTE-CECILE
27141,50453,46.90Z,,50800,SAINTE-CECILE
27142,50453,47.76Z,PME,50800,SAINTE-CECILE
27143,50453,47.78C,PME,50800,SAINTE-CECILE
27144,50453,47.89Z,PME,50800,SAINTE-CECILE
27145,50453,47.91A,PME,50800,SAINTE-CECILE
27146,50453,47.99A,PME,50800,SAINTE-CECILE
27147,50453,49.32Z,PME,50800,SAINTE-CECILE
27148,50453,56.10A,PME,50800,SAINTE-CECILE
27149,50453,56.10C,PME,50800,SAINTE-CECILE
27150,50453,56.30Z,PME,50800,SAINTE-CECILE
27151,50453,64.20Z,PME,50800,SAINTE-CECILE
27152,50453,64.30Z,PME,50800,SAINTE-CECILE
27153,50453,64.99Z,PME,50800,SAINTE-CECILE
27154,50453,66.19A,PME,50800,SAINTE-CECILE
27155,50453,68.20A,,50800,SAINTE-CECILE
27156,50453,68.20A,PME,50800,SAINTE-CECILE
27157,50453,68.20B,,50800,SAINTE-CECILE
27158,50453,68.20B,PME,50800,SAINTE-CECILE
27159,50453,69.20Z,PME,50800,SAINTE-CECILE
27160,50453,70.22Z,,50800,SAINTE-CECILE
27161,50453,71.20A,ETI,50800,SAINTE-CECILE
27162,50453,71.20A,PME,50800,SAINTE-CECILE
27163,50453,73.11Z,PME,50800,SAINTE-CECILE
27164,50453,74.10Z,PME,50800,SAINTE-CECILE
27165,50453,74.30Z,PME,50800,SAINTE-CECILE
27166,50453,81.30Z,,50800,SAINTE-CECILE
27167,50453,81.30Z,PME,50800,SAINTE-CECILE
27168,50453,82.11Z,PME,50800,SAINTE-CECILE
27169,50453,84.11Z,PME,50800,SAINTE-CECILE
27170,50453,85.20Z,PME,50800,SAINTE-CECILE
27171,50453,86.90A,,50800,SAINTE-CECILE
27172,50453,86.90D,PME,50800,SAINTE-CECILE
27173,50453,88.10A,PME,50800,SAINTE-CECILE
27174,50453,90.01Z,PME,50800,SAINTE-CECILE
27175,50453,94.20Z,,50800,SAINTE-CECILE
27176,50453,94.99Z,,50800,SAINTE-CECILE
27177,50453,94.99Z,PME,50800,SAINTE-CECILE
27178,50453,96.02A,PME,50800,SAINTE-CECILE
27179,50453,96.09Z,PME,50800,SAINTE-CECILE
27180,50455,01.11Z,,50680,SAINT CLAIR SUR L'ELLE
27181,50455,01.41Z,,50680,SAINT CLAIR SUR L'ELLE
27182,50455,01.42Z,,50680,SAINT CLAIR SUR L'ELLE
27183,50455,01.43Z,,50680,SAINT CLAIR SUR L'ELLE
27184,50455,01.47Z,,50680,SAINT CLAIR SUR L'ELLE
27185,50455,01.49Z,,50680,SAINT CLAIR SUR L'ELLE
27186,50455,01.50Z,,50680,SAINT CLAIR SUR L'ELLE
27187,50455,03.11Z,,50680,SAINT CLAIR SUR L'ELLE
27188,50455,10.71C,PME,50680,SAINT CLAIR SUR L'ELLE
27189,50455,16.29Z,,50680,SAINT CLAIR SUR L'ELLE
27190,50455,25.62B,,50680,SAINT CLAIR SUR L'ELLE
27191,50455,35.11Z,PME,50680,SAINT CLAIR SUR L'ELLE
27192,50455,36.00Z,GE,50680,SAINT CLAIR SUR L'ELLE
27193,50455,38.31Z,PME,50680,SAINT CLAIR SUR L'ELLE
27194,50455,41.10A,PME,50680,SAINT CLAIR SUR L'ELLE
27195,50455,41.10D,PME,50680,SAINT CLAIR SUR L'ELLE
27196,50455,41.20A,PME,50680,SAINT CLAIR SUR L'ELLE
27197,50455,41.20B,,50680,SAINT CLAIR SUR L'ELLE
27198,50455,43.22A,PME,50680,SAINT CLAIR SUR L'ELLE
27199,50455,43.32A,PME,50680,SAINT CLAIR SUR L'ELLE
27200,50455,43.34Z,PME,50680,SAINT CLAIR SUR L'ELLE
27201,50455,43.39Z,PME,50680,SAINT CLAIR SUR L'ELLE
27202,50455,43.91B,PME,50680,SAINT CLAIR SUR L'ELLE
27203,50455,43.99C,,50680,SAINT CLAIR SUR L'ELLE
27204,50455,43.99C,PME,50680,SAINT CLAIR SUR L'ELLE
27205,50455,45.11Z,ETI,50680,SAINT CLAIR SUR L'ELLE
27206,50455,46.18Z,PME,50680,SAINT CLAIR SUR L'ELLE
27207,50455,46.21Z,GE,50680,SAINT CLAIR SUR L'ELLE
27208,50455,46.61Z,PME,50680,SAINT CLAIR SUR L'ELLE
27209,50455,47.11C,GE,50680,SAINT CLAIR SUR L'ELLE
27210,50455,47.11C,PME,50680,SAINT CLAIR SUR L'ELLE
27211,50455,47.22Z,PME,50680,SAINT CLAIR SUR L'ELLE
27212,50455,47.52A,GE,50680,SAINT CLAIR SUR L'ELLE
27213,50455,47.73Z,PME,50680,SAINT CLAIR SUR L'ELLE
27214,50455,47.76Z,PME,50680,SAINT CLAIR SUR L'ELLE
27215,50455,47.82Z,,50680,SAINT CLAIR SUR L'ELLE
27216,50455,47.89Z,PME,50680,SAINT CLAIR SUR L'ELLE
27217,50455,47.99A,PME,50680,SAINT CLAIR SUR L'ELLE
27218,50455,49.31Z,PME,50680,SAINT CLAIR SUR L'ELLE
27219,50455,49.32Z,PME,50680,SAINT CLAIR SUR L'ELLE
27220,50455,49.39A,PME,50680,SAINT CLAIR SUR L'ELLE
27221,50455,52.29B,PME,50680,SAINT CLAIR SUR L'ELLE
27222,50455,53.10Z,GE,50680,SAINT CLAIR SUR L'ELLE
27223,50455,53.20Z,PME,50680,SAINT CLAIR SUR L'ELLE
27224,50455,56.29B,PME,50680,SAINT CLAIR SUR L'ELLE
27225,50455,56.30Z,PME,50680,SAINT CLAIR SUR L'ELLE
27226,50455,62.01Z,PME,50680,SAINT CLAIR SUR L'ELLE
27227,50455,64.19Z,GE,50680,SAINT CLAIR SUR L'ELLE
27228,50455,64.19Z,PME,50680,SAINT CLAIR SUR L'ELLE
27229,50455,66.30Z,PME,50680,SAINT CLAIR SUR L'ELLE
27230,50455,68.20A,,50680,SAINT CLAIR SUR L'ELLE
27231,50455,68.20B,,50680,SAINT CLAIR SUR L'ELLE
27232,50455,68.20B,PME,50680,SAINT CLAIR SUR L'ELLE
27233,50455,68.31Z,PME,50680,SAINT CLAIR SUR L'ELLE
27234,50455,68.32A,PME,50680,SAINT CLAIR SUR L'ELLE
27235,50455,69.10Z,PME,50680,SAINT CLAIR SUR L'ELLE
27236,50455,70.21Z,PME,50680,SAINT CLAIR SUR L'ELLE
27237,50455,71.12B,PME,50680,SAINT CLAIR SUR L'ELLE
27238,50455,74.30Z,PME,50680,SAINT CLAIR SUR L'ELLE
27239,50455,80.10Z,PME,50680,SAINT CLAIR SUR L'ELLE
27240,50455,81.21Z,PME,50680,SAINT CLAIR SUR L'ELLE
27241,50455,82.19Z,PME,50680,SAINT CLAIR SUR L'ELLE
27242,50455,84.11Z,PME,50680,SAINT CLAIR SUR L'ELLE
27243,50455,84.12Z,PME,50680,SAINT CLAIR SUR L'ELLE
27244,50455,84.25Z,,50680,SAINT CLAIR SUR L'ELLE
27245,50455,85.10Z,PME,50680,SAINT CLAIR SUR L'ELLE
27246,50455,85.20Z,PME,50680,SAINT CLAIR SUR L'ELLE
27247,50455,85.31Z,PME,50680,SAINT CLAIR SUR L'ELLE
27248,50455,85.53Z,PME,50680,SAINT CLAIR SUR L'ELLE
27249,50455,85.59B,PME,50680,SAINT CLAIR SUR L'ELLE
27250,50455,86.21Z,,50680,SAINT CLAIR SUR L'ELLE
27251,50455,86.21Z,PME,50680,SAINT CLAIR SUR L'ELLE
27252,50455,86.23Z,PME,50680,SAINT CLAIR SUR L'ELLE
27253,50455,86.90A,PME,50680,SAINT CLAIR SUR L'ELLE
27254,50455,86.90D,PME,50680,SAINT CLAIR SUR L'ELLE
27255,50455,86.90E,PME,50680,SAINT CLAIR SUR L'ELLE
27256,50455,86.90F,,50680,SAINT CLAIR SUR L'ELLE
27257,50455,86.90F,PME,50680,SAINT CLAIR SUR L'ELLE
27258,50455,87.10A,ETI,50680,SAINT CLAIR SUR L'ELLE
27259,50455,90.02Z,,50680,SAINT CLAIR SUR L'ELLE
27260,50455,90.03A,PME,50680,SAINT CLAIR SUR L'ELLE
27261,50455,93.12Z,,50680,SAINT CLAIR SUR L'ELLE
27262,50455,93.12Z,PME,50680,SAINT CLAIR SUR L'ELLE
27263,50455,93.19Z,PME,50680,SAINT CLAIR SUR L'ELLE
27264,50455,94.91Z,PME,50680,SAINT CLAIR SUR L'ELLE
27265,50455,94.99Z,,50680,SAINT CLAIR SUR L'ELLE
27266,50455,94.99Z,PME,50680,SAINT CLAIR SUR L'ELLE
27267,50455,95.29Z,,50680,SAINT CLAIR SUR L'ELLE
27268,50455,96.02A,PME,50680,SAINT CLAIR SUR L'ELLE
27269,50455,96.02B,PME,50680,SAINT CLAIR SUR L'ELLE
27270,50455,96.09Z,,50680,SAINT CLAIR SUR L'ELLE
27271,50455,96.09Z,PME,50680,SAINT CLAIR SUR L'ELLE
27272,50462,01.11Z,,50720,SAINT-CYR-DU-BAILLEUL
27273,50462,01.19Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27274,50462,01.24Z,,50720,SAINT-CYR-DU-BAILLEUL
27275,50462,01.41Z,,50720,SAINT-CYR-DU-BAILLEUL
27276,50462,01.41Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27277,50462,01.42Z,,50720,SAINT-CYR-DU-BAILLEUL
27278,50462,01.49Z,,50720,SAINT-CYR-DU-BAILLEUL
27279,50462,01.50Z,,50720,SAINT-CYR-DU-BAILLEUL
27280,50462,01.61Z,,50720,SAINT-CYR-DU-BAILLEUL
27281,50462,10.85Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27282,50462,23.19Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27283,50462,25.62B,,50720,SAINT-CYR-DU-BAILLEUL
27284,50462,35.11Z,,50720,SAINT-CYR-DU-BAILLEUL
27285,50462,43.34Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27286,50462,43.39Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27287,50462,43.91B,PME,50720,SAINT-CYR-DU-BAILLEUL
27288,50462,43.99C,PME,50720,SAINT-CYR-DU-BAILLEUL
27289,50462,47.25Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27290,50462,47.79Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27291,50462,47.81Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27292,50462,47.89Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27293,50462,53.20Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27294,50462,55.10Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27295,50462,55.20Z,,50720,SAINT-CYR-DU-BAILLEUL
27296,50462,55.20Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27297,50462,56.10A,,50720,SAINT-CYR-DU-BAILLEUL
27298,50462,56.10A,PME,50720,SAINT-CYR-DU-BAILLEUL
27299,50462,59.20Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27300,50462,62.02A,,50720,SAINT-CYR-DU-BAILLEUL
27301,50462,64.20Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27302,50462,66.30Z,,50720,SAINT-CYR-DU-BAILLEUL
27303,50462,68.20A,,50720,SAINT-CYR-DU-BAILLEUL
27304,50462,68.20A,ETI,50720,SAINT-CYR-DU-BAILLEUL
27305,50462,68.20B,,50720,SAINT-CYR-DU-BAILLEUL
27306,50462,68.20B,ETI,50720,SAINT-CYR-DU-BAILLEUL
27307,50462,68.20B,PME,50720,SAINT-CYR-DU-BAILLEUL
27308,50462,68.31Z,,50720,SAINT-CYR-DU-BAILLEUL
27309,50462,70.10Z,,50720,SAINT-CYR-DU-BAILLEUL
27310,50462,70.22Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27311,50462,74.90B,,50720,SAINT-CYR-DU-BAILLEUL
27312,50462,78.30Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27313,50462,81.10Z,PME,50720,SAINT-CYR-DU-BAILLEUL
