codeCommuneEtablissement,activitePrincipaleEtablissement,categorieEntreprise,codePostalEtablissement,libelleCommuneEtablissement
50129,45.11Z,,50130,CHERBOURG-EN-COTENTIN
50129,45.11Z,,50470,CHERBOURG-EN-COTENTIN
50129,45.11Z,ETI,50100,CHERBOURG-EN-COTENTIN
50129,45.11Z,ETI,50110,CHERBOURG-EN-COTENTIN
50129,45.11Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,45.11Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,45.11Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,45.11Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,45.11Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,45.19Z,ETI,50110,CHERBOURG-EN-COTENTIN
50129,45.19Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,45.20A,,50100,CHERBOURG-EN-COTENTIN
50129,45.20A,,50110,CHERBOURG-EN-COTENTIN
50129,45.20A,,50120,CHERBOURG-EN-COTENTIN
50129,45.20A,ETI,50110,CHERBOURG-EN-COTENTIN
50129,45.20A,ETI,50470,CHERBOURG-EN-COTENTIN
50129,45.20A,PME,50100,CHERBOURG-EN-COTENTIN
50129,45.20A,PME,50110,CHERBOURG-EN-COTENTIN
50129,45.20A,PME,50120,CHERBOURG-EN-COTENTIN
50129,45.20A,PME,50130,CHERBOURG-EN-COTENTIN
50129,45.20A,PME,50460,CHERBOURG-EN-COTENTIN
50129,45.20A,PME,50470,CHERBOURG-EN-COTENTIN
50129,45.20B,PME,50130,CHERBOURG-EN-COTENTIN
50129,45.31Z,ETI,50110,CHERBOURG-EN-COTENTIN
50129,45.31Z,GE,50100,CHERBOURG-EN-COTENTIN
50129,45.31Z,GE,50110,CHERBOURG-EN-COTENTIN
50129,45.32Z,,50110,CHERBOURG-EN-COTENTIN
50129,45.32Z,GE,50470,CHERBOURG-EN-COTENTIN
50129,45.32Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,45.32Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,45.32Z,PME,50460,CHERBOURG-EN-COTENTIN
50129,45.32Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,45.40Z,,50110,CHERBOURG-EN-COTENTIN
50129,45.40Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,45.40Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,46.13Z,GE,50470,CHERBOURG-EN-COTENTIN
50129,46.13Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,46.14Z,,50100,CHERBOURG-EN-COTENTIN
50129,46.14Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.17B,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.17B,PME,50130,CHERBOURG-EN-COTENTIN
50129,46.18Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.18Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,46.18Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,46.19A,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.19B,,50460,CHERBOURG-EN-COTENTIN
50129,46.19B,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.19B,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.19B,PME,50120,CHERBOURG-EN-COTENTIN
50129,46.19B,PME,50130,CHERBOURG-EN-COTENTIN
50129,46.19B,PME,50460,CHERBOURG-EN-COTENTIN
50129,46.19B,PME,50470,CHERBOURG-EN-COTENTIN
50129,46.21Z,GE,50100,CHERBOURG-EN-COTENTIN
50129,46.21Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.31Z,GE,50110,CHERBOURG-EN-COTENTIN
50129,46.32A,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.34Z,GE,50470,CHERBOURG-EN-COTENTIN
50129,46.34Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.36Z,ETI,50470,CHERBOURG-EN-COTENTIN
50129,46.38A,,50100,CHERBOURG-EN-COTENTIN
50129,46.38A,ETI,50110,CHERBOURG-EN-COTENTIN
50129,46.38A,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.38A,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.38B,ETI,50100,CHERBOURG-EN-COTENTIN
50129,46.38B,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.38B,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.39B,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.42Z,,50100,CHERBOURG-EN-COTENTIN
50129,46.42Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.43Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.44Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,46.45Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,46.46Z,,50100,CHERBOURG-EN-COTENTIN
50129,46.49Z,,50100,CHERBOURG-EN-COTENTIN
50129,46.49Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.49Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.49Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,46.51Z,ETI,50100,CHERBOURG-EN-COTENTIN
50129,46.51Z,ETI,50130,CHERBOURG-EN-COTENTIN
50129,46.51Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.51Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,46.52Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.63Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.65Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.69A,ETI,50110,CHERBOURG-EN-COTENTIN
50129,46.69A,GE,50110,CHERBOURG-EN-COTENTIN
50129,46.69A,GE,50120,CHERBOURG-EN-COTENTIN
50129,46.69B,ETI,50110,CHERBOURG-EN-COTENTIN
50129,46.69B,GE,50110,CHERBOURG-EN-COTENTIN
50129,46.69B,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.69B,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.69B,PME,50120,CHERBOURG-EN-COTENTIN
50129,46.69C,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.69C,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.69C,PME,50460,CHERBOURG-EN-COTENTIN
50129,46.71Z,GE,50100,CHERBOURG-EN-COTENTIN
50129,46.71Z,GE,50110,CHERBOURG-EN-COTENTIN
50129,46.73A,ETI,50110,CHERBOURG-EN-COTENTIN
50129,46.73A,ETI,50470,CHERBOURG-EN-COTENTIN
50129,46.73A,GE,50110,CHERBOURG-EN-COTENTIN
50129,46.73A,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.73A,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.73A,PME,50130,CHERBOURG-EN-COTENTIN
50129,46.73A,PME,50460,CHERBOURG-EN-COTENTIN
50129,46.73B,ETI,50110,CHERBOURG-EN-COTENTIN
50129,46.73B,GE,50110,CHERBOURG-EN-COTENTIN
50129,46.73B,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.74A,ETI,50110,CHERBOURG-EN-COTENTIN
50129,46.74A,GE,50110,CHERBOURG-EN-COTENTIN
50129,46.74A,GE,50120,CHERBOURG-EN-COTENTIN
50129,46.74B,ETI,50110,CHERBOURG-EN-COTENTIN
50129,46.74B,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.76Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.76Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,46.90Z,,50470,CHERBOURG-EN-COTENTIN
50129,46.90Z,ETI,50470,CHERBOURG-EN-COTENTIN
50129,46.90Z,GE,50470,CHERBOURG-EN-COTENTIN
50129,46.90Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,46.90Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,46.90Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,46.90Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,46.90Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.11A,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.11A,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.11A,GE,50460,CHERBOURG-EN-COTENTIN
50129,47.11B,,50100,CHERBOURG-EN-COTENTIN
50129,47.11B,,50110,CHERBOURG-EN-COTENTIN
50129,47.11B,,50120,CHERBOURG-EN-COTENTIN
50129,47.11B,,50130,CHERBOURG-EN-COTENTIN
50129,47.11B,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.11B,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.11B,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.11B,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.11B,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.11C,,50100,CHERBOURG-EN-COTENTIN
50129,47.11C,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.11C,GE,50470,CHERBOURG-EN-COTENTIN
50129,47.11C,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.11C,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.11C,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.11D,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.11D,GE,50110,CHERBOURG-EN-COTENTIN
50129,47.11D,GE,50120,CHERBOURG-EN-COTENTIN
50129,47.11D,GE,50470,CHERBOURG-EN-COTENTIN
50129,47.11D,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.11D,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.11D,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.11D,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.11F,ETI,50110,CHERBOURG-EN-COTENTIN
50129,47.11F,ETI,50460,CHERBOURG-EN-COTENTIN
50129,47.11F,GE,50470,CHERBOURG-EN-COTENTIN
50129,47.11F,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.11F,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.19B,,50100,CHERBOURG-EN-COTENTIN
50129,47.19B,,50120,CHERBOURG-EN-COTENTIN
50129,47.19B,ETI,50120,CHERBOURG-EN-COTENTIN
50129,47.19B,ETI,50130,CHERBOURG-EN-COTENTIN
50129,47.19B,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.19B,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.19B,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.19B,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.19B,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.21Z,,50110,CHERBOURG-EN-COTENTIN
50129,47.21Z,GE,50470,CHERBOURG-EN-COTENTIN
50129,47.21Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.21Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.22Z,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.22Z,GE,50110,CHERBOURG-EN-COTENTIN
50129,47.22Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.22Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.22Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.22Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.23Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.23Z,,50110,CHERBOURG-EN-COTENTIN
50129,47.23Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.23Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.23Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.24Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.24Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.25Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.25Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.25Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.25Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.25Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.25Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.26Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.26Z,,50110,CHERBOURG-EN-COTENTIN
50129,47.26Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.26Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.26Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.26Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.29Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.29Z,,50120,CHERBOURG-EN-COTENTIN
50129,47.29Z,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.29Z,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.29Z,GE,50470,CHERBOURG-EN-COTENTIN
50129,47.29Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.29Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.30Z,ETI,50110,CHERBOURG-EN-COTENTIN
50129,47.30Z,ETI,50120,CHERBOURG-EN-COTENTIN
50129,47.30Z,GE,50110,CHERBOURG-EN-COTENTIN
50129,47.30Z,GE,50130,CHERBOURG-EN-COTENTIN
50129,47.30Z,GE,50470,CHERBOURG-EN-COTENTIN
50129,47.30Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.30Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.30Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.41Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.41Z,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.41Z,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.41Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.41Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.41Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.41Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.42Z,GE,50470,CHERBOURG-EN-COTENTIN
50129,47.42Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.42Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.43Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.51Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.51Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.51Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.51Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.51Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.51Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.52A,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.52A,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.52A,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.52B,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.52B,GE,50110,CHERBOURG-EN-COTENTIN
50129,47.52B,GE,50470,CHERBOURG-EN-COTENTIN
50129,47.52B,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.52B,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.53Z,,50470,CHERBOURG-EN-COTENTIN
50129,47.53Z,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.54Z,GE,50470,CHERBOURG-EN-COTENTIN
50129,47.54Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.54Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.59A,,50100,CHERBOURG-EN-COTENTIN
50129,47.59A,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.59A,ETI,50110,CHERBOURG-EN-COTENTIN
50129,47.59A,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.59A,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.59A,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.59A,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.59A,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.59B,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.59B,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.59B,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.59B,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.61Z,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.61Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.62Z,,50120,CHERBOURG-EN-COTENTIN
50129,47.62Z,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.62Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.62Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.62Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.62Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.62Z,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.63Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.64Z,,50460,CHERBOURG-EN-COTENTIN
50129,47.64Z,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.64Z,ETI,50110,CHERBOURG-EN-COTENTIN
50129,47.64Z,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.64Z,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.64Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.64Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.64Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.64Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.65Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.65Z,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.65Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.65Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.71Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.71Z,,50130,CHERBOURG-EN-COTENTIN
50129,47.71Z,,50470,CHERBOURG-EN-COTENTIN
50129,47.71Z,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.71Z,ETI,50110,CHERBOURG-EN-COTENTIN
50129,47.71Z,ETI,50460,CHERBOURG-EN-COTENTIN
50129,47.71Z,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.71Z,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.71Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.71Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.71Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.71Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.72A,,50100,CHERBOURG-EN-COTENTIN
50129,47.72A,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.72A,ETI,50110,CHERBOURG-EN-COTENTIN
50129,47.72A,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.72A,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.72A,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.72A,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.72B,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.72B,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.73Z,,50120,CHERBOURG-EN-COTENTIN
50129,47.73Z,,50470,CHERBOURG-EN-COTENTIN
50129,47.73Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.73Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.73Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.73Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.73Z,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.73Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.74Z,ETI,50110,CHERBOURG-EN-COTENTIN
50129,47.74Z,ETI,50130,CHERBOURG-EN-COTENTIN
50129,47.74Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.74Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.74Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.74Z,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.75Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.75Z,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.75Z,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.75Z,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.75Z,GE,50470,CHERBOURG-EN-COTENTIN
50129,47.75Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.75Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.76Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.76Z,,50110,CHERBOURG-EN-COTENTIN
50129,47.76Z,,50120,CHERBOURG-EN-COTENTIN
50129,47.76Z,ETI,50110,CHERBOURG-EN-COTENTIN
50129,47.76Z,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.76Z,GE,50470,CHERBOURG-EN-COTENTIN
50129,47.76Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.76Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.76Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.76Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.76Z,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.76Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.77Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.77Z,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.77Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.77Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.77Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.78A,,50100,CHERBOURG-EN-COTENTIN
50129,47.78A,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.78A,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.78A,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.78A,GE,50130,CHERBOURG-EN-COTENTIN
50129,47.78A,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.78A,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.78A,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.78A,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.78A,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.78A,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.78B,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.78B,GE,50110,CHERBOURG-EN-COTENTIN
50129,47.78B,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.78C,,50100,CHERBOURG-EN-COTENTIN
50129,47.78C,,50120,CHERBOURG-EN-COTENTIN
50129,47.78C,,50130,CHERBOURG-EN-COTENTIN
50129,47.78C,,50470,CHERBOURG-EN-COTENTIN
50129,47.78C,ETI,50100,CHERBOURG-EN-COTENTIN
50129,47.78C,ETI,50470,CHERBOURG-EN-COTENTIN
50129,47.78C,GE,50100,CHERBOURG-EN-COTENTIN
50129,47.78C,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.78C,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.78C,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.78C,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.79Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.79Z,,50110,CHERBOURG-EN-COTENTIN
50129,47.79Z,,50120,CHERBOURG-EN-COTENTIN
50129,47.79Z,,50470,CHERBOURG-EN-COTENTIN
50129,47.79Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.79Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.79Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.79Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.81Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.81Z,,50110,CHERBOURG-EN-COTENTIN
50129,47.81Z,,50130,CHERBOURG-EN-COTENTIN
50129,47.81Z,,50470,CHERBOURG-EN-COTENTIN
50129,47.81Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.81Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.81Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.81Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.81Z,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.81Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.82Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.82Z,,50120,CHERBOURG-EN-COTENTIN
50129,47.82Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.82Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.82Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.82Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.89Z,,50100,CHERBOURG-EN-COTENTIN
50129,47.89Z,,50110,CHERBOURG-EN-COTENTIN
50129,47.89Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.89Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.89Z,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.89Z,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.89Z,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.89Z,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.91A,,50100,CHERBOURG-EN-COTENTIN
50129,47.91A,,50110,CHERBOURG-EN-COTENTIN
50129,47.91A,,50120,CHERBOURG-EN-COTENTIN
50129,47.91A,,50130,CHERBOURG-EN-COTENTIN
50129,47.91A,,50470,CHERBOURG-EN-COTENTIN
50129,47.91A,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.91A,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.91A,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.91A,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.91A,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.91A,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.91B,,50100,CHERBOURG-EN-COTENTIN
50129,47.91B,,50110,CHERBOURG-EN-COTENTIN
50129,47.91B,,50120,CHERBOURG-EN-COTENTIN
50129,47.91B,,50130,CHERBOURG-EN-COTENTIN
50129,47.91B,,50460,CHERBOURG-EN-COTENTIN
50129,47.91B,,50470,CHERBOURG-EN-COTENTIN
50129,47.91B,ETI,50110,CHERBOURG-EN-COTENTIN
50129,47.91B,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.91B,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.91B,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.91B,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.91B,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.99A,,50100,CHERBOURG-EN-COTENTIN
50129,47.99A,,50110,CHERBOURG-EN-COTENTIN
50129,47.99A,,50120,CHERBOURG-EN-COTENTIN
50129,47.99A,,50130,CHERBOURG-EN-COTENTIN
50129,47.99A,,50460,CHERBOURG-EN-COTENTIN
50129,47.99A,,50470,CHERBOURG-EN-COTENTIN
50129,47.99A,PME,50100,CHERBOURG-EN-COTENTIN
50129,47.99A,PME,50110,CHERBOURG-EN-COTENTIN
50129,47.99A,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.99A,PME,50130,CHERBOURG-EN-COTENTIN
50129,47.99A,PME,50460,CHERBOURG-EN-COTENTIN
50129,47.99A,PME,50470,CHERBOURG-EN-COTENTIN
50129,47.99B,,50130,CHERBOURG-EN-COTENTIN
50129,47.99B,PME,50120,CHERBOURG-EN-COTENTIN
50129,47.99B,PME,50470,CHERBOURG-EN-COTENTIN
50129,49.10Z,GE,50100,CHERBOURG-EN-COTENTIN
50129,49.32Z,,50100,CHERBOURG-EN-COTENTIN
50129,49.32Z,,50120,CHERBOURG-EN-COTENTIN
50129,49.32Z,PME,50100,CHERBOURG-EN-COTENTIN
50129,49.32Z,PME,50110,CHERBOURG-EN-COTENTIN
50129,49.32Z,PME,50120,CHERBOURG-EN-COTENTIN
